ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TypeofContact_Company Invited,TypeofContact_Self Enquiry,TypeofContact_Unknown,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Unmarried,TotalVisiting
0,0.34883720930232565,1,-0.9155395188944471,1,3.0,0,3.0,1.0,0,3,0,2,-1.1978977730850353,0,1,0,0,1,0,0,0,1,3.0
1,0.023255813953488413,1,-0.9155395188944471,1,4.0,0,3.0,2.0,0,5,0,2,-1.4758961465608116,0,1,0,0,1,0,0,0,1,2.0
0,0.6511627906976744,3,-1.1650023144655137,0,3.0,1,5.0,2.0,0,2,1,1,0.38359082795419824,0,1,0,0,0,1,0,1,0,4.0
0,0.4651162790697675,1,-0.04241973439571344,0,3.0,0,3.0,2.0,0,2,1,2,-1.2400548940985292,0,1,0,0,1,0,0,0,1,4.0
0,0.45633174702942136,1,0.3317744589608867,0,3.0,0,3.0,1.0,1,4,1,2,-0.234050765762369,0,1,0,0,0,1,1,0,0,5.0
0,0.37209302325581395,1,2.2027454257438874,0,3.0,0,4.0,3.0,0,3,1,2,-1.235481244177254,0,1,0,0,0,1,0,0,1,3.0
1,0.5348837209302326,3,1.3296256412451537,0,3.0,0,4.0,2.0,1,4,0,2,-1.0706309926669402,0,1,0,0,0,1,0,0,1,5.0
0,0.45633174702942136,1,-1.1650023144655137,1,4.0,0,3.0,3.0,0,3,0,2,-0.9612611032451399,0,1,0,0,0,1,1,0,0,2.0
0,0.813953488372093,1,-0.2918825299667802,0,2.0,2,5.0,2.0,0,2,1,0,-0.234050765762369,0,1,0,0,0,1,0,1,0,3.0
0,0.34883720930232565,1,0.5812372545319534,0,3.0,0,4.0,2.0,0,5,0,2,-1.1469910609177973,0,1,0,0,0,1,1,0,0,3.0
0,0.5116279069767442,1,-0.6660767233233803,0,3.0,4,3.0,2.0,0,5,0,4,2.089761102934284,0,1,0,0,0,1,1,0,0,3.0
0,0.8604651162790699,1,0.5812372545319534,1,2.0,4,4.0,1.0,0,2,0,4,2.0279174018248662,0,1,0,0,0,1,0,0,1,5.0
0,0.37209302325581395,1,-0.9155395188944471,1,4.0,2,3.0,2.0,0,4,0,0,0.2034287919248325,1,0,0,0,1,0,1,0,0,2.0
0,0.7674418604651162,1,-0.7908081211089137,0,3.0,3,4.0,4.0,0,5,0,3,1.0360319319413382,0,1,0,0,0,1,0,0,1,4.0
0,0.7906976744186046,1,-1.1650023144655137,1,4.0,4,3.0,1.0,0,2,1,4,2.2818543996278464,0,1,0,0,1,0,1,0,0,3.0
0,0.2093023255813954,1,-0.04241973439571344,0,3.0,0,4.0,2.0,0,3,1,2,-1.2418445831981586,0,1,0,0,0,1,0,0,1,2.0
1,0.39534883720930236,1,1.703819834601754,1,4.0,2,3.0,4.0,1,4,1,0,-0.5186113326034533,0,1,0,0,1,0,1,0,0,3.0
0,0.5813953488372093,1,-0.2918825299667802,1,2.0,0,3.0,5.0,0,4,0,2,-1.2796269086347807,1,0,0,0,0,1,0,1,0,3.0
0,0.6279069767441862,1,-0.9155395188944471,1,4.0,3,3.0,1.0,0,4,1,3,1.6441285171265485,1,0,0,0,0,1,1,0,0,3.0
0,0.45633174702942136,1,1.454357039030687,1,2.0,0,5.0,2.0,1,3,0,2,-0.9863167506399524,0,1,0,0,1,0,1,0,0,5.0
0,0.39534883720930236,1,-0.2918825299667802,0,3.0,2,4.0,6.0,0,2,1,0,-0.234050765762369,1,0,0,0,0,1,0,0,1,2.0
0,0.5581395348837209,1,1.454357039030687,0,3.0,2,3.0,3.0,0,2,0,0,-0.6480655108099842,1,0,0,0,0,1,0,1,0,2.0
0,0.4651162790697675,1,-0.9155395188944471,1,3.0,2,3.0,1.0,0,2,0,0,-0.3919411152185681,0,1,0,0,1,0,1,0,0,3.0
0,0.4651162790697675,1,2.452208221314954,1,3.0,2,3.0,4.0,0,2,0,0,-0.45000658378432395,0,1,0,1,0,0,1,0,0,3.0
0,0.2093023255813954,1,-0.2918825299667802,1,4.0,2,5.0,6.0,0,3,0,0,-0.234050765762369,1,0,0,1,0,0,1,0,0,3.0
0,0.7209302325581396,1,1.0801628456740868,1,3.0,2,3.0,2.0,1,2,0,0,-0.3420286747733465,1,0,0,0,1,0,0,1,0,4.0
0,0.45633174702942136,1,0.08231166338981993,1,3.0,0,3.0,2.0,1,3,1,2,-0.234050765762369,1,0,0,0,0,1,0,1,0,2.0
0,0.5116279069767442,1,1.2048942434596204,1,3.0,2,3.0,1.0,1,2,1,0,-1.1499738760838463,0,1,0,0,0,1,1,0,0,3.0
1,0.4651162790697675,1,2.452208221314954,1,3.0,2,5.0,1.0,1,3,0,0,-0.3680785938901753,0,1,0,0,0,1,1,0,0,4.0
1,0.2558139534883721,3,2.2027454257438874,0,3.0,1,3.0,2.0,0,3,1,1,-0.17598529719661316,0,1,0,0,0,1,1,0,0,3.0
0,0.09302325581395354,1,-0.541345325537847,1,2.0,0,4.0,2.0,1,4,0,2,-1.2321007203223984,0,1,0,0,1,0,0,1,0,2.0
0,0.41860465116279066,1,1.0801628456740868,0,3.0,0,3.0,2.0,0,3,1,2,-1.266900230592971,1,0,0,0,0,1,0,0,1,5.0
0,0.5116279069767442,1,-0.2918825299667802,1,4.0,2,3.0,1.0,0,5,1,0,-0.7254198507828576,1,0,0,0,1,0,1,0,0,3.0
0,0.6511627906976744,1,-1.1650023144655137,1,3.0,1,5.0,1.0,0,2,0,1,0.17340178591993824,0,1,0,0,0,1,0,1,0,3.0
1,0.32558139534883723,3,-0.6660767233233803,1,5.0,1,3.0,2.0,0,2,1,1,0.37305154770082477,0,1,0,0,0,1,1,0,0,3.0
0,0.2790697674418605,1,-1.1650023144655137,1,4.0,1,3.0,2.0,0,5,1,1,-0.009941919619879854,1,0,0,0,1,0,0,0,1,3.0
0,0.2093023255813954,3,1.3296256412451537,0,3.0,2,3.0,2.0,0,2,1,0,0.2897315773958532,1,0,0,0,1,0,0,0,1,3.0
0,0.7674418604651162,1,-0.16715113218124683,1,4.0,1,4.0,6.0,0,3,1,1,0.7886571275036662,0,1,0,0,1,0,1,0,0,3.0
1,0.2790697674418605,1,-0.7908081211089137,0,3.0,0,5.0,6.0,1,4,1,2,-1.1666776410137214,0,1,0,1,0,0,0,0,1,3.0
0,0.5348837209302326,3,-0.41661392775231354,0,3.0,1,3.0,4.0,1,2,0,1,1.0075957606916703,0,1,0,0,1,0,0,0,1,4.0
1,0.2790697674418605,3,2.078014027958354,0,4.0,2,5.0,6.0,0,2,0,0,-0.3635049439689,1,0,0,0,0,1,0,0,1,3.0
1,0.2558139534883721,1,-1.1650023144655137,1,3.0,0,3.0,1.0,0,2,0,2,-1.2857913933112821,0,1,0,1,0,0,0,0,1,2.0
0,0.6279069767441862,3,-0.41661392775231354,0,4.0,1,3.0,7.0,0,4,1,1,0.06781012904180005,1,0,0,0,0,1,0,0,1,2.0
0,0.8372093023255814,3,-0.7908081211089137,0,3.0,2,5.0,3.0,0,4,1,0,-0.5138388283377747,0,1,0,0,0,1,1,0,0,3.0
0,0.41860465116279066,1,-0.541345325537847,1,3.0,2,4.0,1.0,0,2,0,0,-0.5190090412922598,0,1,0,0,1,0,0,0,1,5.0
0,0.34883720930232565,1,-0.6660767233233803,0,4.0,0,4.0,7.0,0,4,0,2,-1.1736375430678359,0,1,0,0,0,1,1,0,0,2.0
0,0.4418604651162791,1,0.20704306117535332,1,3.0,1,3.0,2.0,1,3,0,1,0.7280065524606678,1,0,0,0,1,0,0,1,0,3.0
0,0.4651162790697675,3,-0.7908081211089137,1,3.0,1,3.0,1.0,0,2,1,1,0.4146121056811089,0,1,0,0,1,0,0,1,0,4.0
0,0.3023255813953488,1,-0.2918825299667802,1,5.0,2,3.0,1.0,0,3,1,0,-0.234050765762369,0,0,1,0,0,1,1,0,0,2.0
0,0.9534883720930233,1,-0.7908081211089137,1,4.0,0,3.0,4.0,0,3,0,2,-1.2621277263272925,0,1,0,0,1,0,1,0,0,4.0
0,0.4418604651162791,3,-0.6660767233233803,1,3.0,0,3.0,5.0,0,4,1,2,-1.2621277263272925,1,0,0,0,0,1,0,1,0,2.0
0,0.2558139534883721,3,-1.1650023144655137,0,3.0,1,3.0,2.0,0,3,1,1,-0.12050493510809987,1,0,0,0,0,1,1,0,0,2.0
0,0.39534883720930236,3,-1.1650023144655137,0,3.0,1,3.0,2.0,0,5,1,1,0.052697198867151275,1,0,0,0,0,1,0,0,1,3.0
1,0.2558139534883721,1,1.0801628456740868,1,4.0,0,3.0,2.0,1,3,0,2,-1.2199706053137986,0,1,0,0,0,1,0,0,1,3.0
0,0.7906976744186046,1,-0.9155395188944471,0,4.0,0,3.0,1.0,0,3,0,2,-1.0563134798699045,0,1,0,0,1,0,0,0,1,2.0
0,0.5581395348837209,1,-0.6660767233233803,1,3.0,4,3.0,2.0,0,2,0,4,2.1293331174705354,0,1,0,1,0,0,1,0,0,3.0
0,0.9534883720930233,2,-0.41661392775231354,1,3.0,0,3.0,1.0,0,4,1,2,-1.2442308353309979,0,1,0,0,0,1,1,0,0,2.0
0,0.744186046511628,3,-1.1650023144655137,0,3.0,4,3.0,4.0,0,2,1,4,2.1860066056254683,0,1,0,0,0,1,0,1,0,4.0
1,0.34883720930232565,1,0.5812372545319534,1,3.0,0,3.0,6.0,1,2,0,2,-1.2106244511268447,0,1,0,0,0,1,1,0,0,3.0
0,0.5813953488372093,3,0.8307000501030202,0,3.0,3,3.0,6.0,1,3,0,3,1.4993625544009654,0,1,0,0,0,1,1,0,0,4.0
1,0.34883720930232565,1,-0.9155395188944471,0,3.0,0,5.0,1.0,0,3,1,2,-1.1567349237935576,0,1,0,0,1,0,1,0,0,2.0
0,0.7906976744186046,3,-0.9155395188944471,1,4.0,4,3.0,2.0,1,2,1,4,2.0967210049883986,1,0,0,0,1,0,0,0,1,5.0
0,0.45633174702942136,3,-0.6660767233233803,0,3.0,0,4.0,3.0,0,3,1,2,-0.234050765762369,0,1,0,0,1,0,1,0,0,2.0
1,0.45633174702942136,1,-1.1650023144655137,1,4.0,0,3.0,1.0,1,5,1,2,-0.234050765762369,0,1,0,0,1,0,0,0,1,3.0
0,0.4883720930232558,1,-1.1650023144655137,0,3.0,0,3.0,1.0,0,3,0,2,-1.2511907373851126,0,1,0,0,0,1,0,1,0,4.0
0,0.32558139534883723,3,-0.2918825299667802,1,3.0,2,3.0,1.0,0,4,1,0,-0.234050765762369,1,0,0,0,0,1,1,0,0,5.0
0,0.5348837209302326,1,1.2048942434596204,1,3.0,2,5.0,3.0,0,2,1,0,-1.0841530880863628,0,1,0,0,1,0,0,1,0,2.0
0,0.5116279069767442,1,1.8285512323872872,1,3.0,2,3.0,2.0,0,3,1,0,-1.0350360650187542,0,1,0,1,0,0,0,1,0,4.0
0,0.6279069767441862,1,-1.1650023144655137,1,2.0,4,3.0,1.0,0,4,1,4,2.1233674871384376,0,1,0,0,1,0,1,0,0,5.0
0,0.3023255813953488,1,-0.7908081211089137,1,3.0,1,3.0,1.0,0,4,1,1,1.0242995256215452,1,0,0,0,0,1,0,1,0,5.0
0,0.34883720930232565,1,-0.541345325537847,0,4.0,0,3.0,2.0,0,2,0,2,-1.11616863753529,0,1,0,0,1,0,1,0,0,5.0
0,0.37209302325581395,1,-0.9155395188944471,1,4.0,2,5.0,7.0,0,4,0,0,-0.5104583044829191,0,1,0,0,1,0,1,0,0,3.0
0,0.45633174702942136,1,-1.1650023144655137,0,4.0,0,5.0,3.0,0,4,1,2,-0.234050765762369,0,1,0,0,0,1,1,0,0,3.0
0,0.6279069767441862,1,-0.2918825299667802,1,2.0,2,3.0,5.0,0,2,0,0,-0.41560478220255764,1,0,0,0,1,0,1,0,0,5.0
1,0.4418604651162791,1,0.08231166338981993,1,3.0,1,3.0,7.0,0,3,1,1,0.3030548184708725,1,0,0,0,0,1,0,1,0,5.0
0,0.4883720930232558,1,-0.9155395188944471,0,3.0,1,3.0,1.0,0,2,1,1,0.48003518498978587,1,0,0,1,0,0,0,0,1,4.0
0,0.2558139534883721,1,0.7059686523174868,1,3.0,0,3.0,2.0,0,3,0,2,-1.229714468189559,0,1,0,0,1,0,0,0,1,2.0
0,0.5581395348837209,1,0.9554314478885536,0,2.0,2,5.0,4.0,1,2,0,0,-0.39353194997379426,0,1,0,0,1,0,0,0,1,2.0
0,0.2558139534883721,3,1.3296256412451537,1,3.0,2,3.0,3.0,0,2,1,0,-0.31677417303413075,0,1,0,0,0,1,0,1,0,3.0
0,0.16279069767441867,1,-0.2918825299667802,0,3.0,2,3.0,1.0,0,3,1,0,-0.7210450552059856,0,1,0,0,1,0,1,0,0,4.0
0,0.5581395348837209,1,-0.9155395188944471,0,4.0,0,5.0,1.0,1,4,1,2,-1.1794043190555308,0,1,0,0,0,1,0,1,0,2.0
0,0.5116279069767442,1,-0.9155395188944471,1,3.0,4,3.0,1.0,0,5,0,4,2.1698994037288033,0,1,0,0,0,1,0,1,0,2.0
0,0.7674418604651162,1,-1.1650023144655137,1,3.0,0,3.0,2.0,0,4,1,2,-1.1535532542831053,0,1,0,0,1,0,1,0,0,3.0
1,0.45633174702942136,1,2.452208221314954,1,4.0,0,4.0,1.0,0,3,1,2,-1.0032193699142307,1,0,0,0,0,1,0,0,1,5.0
0,0.32558139534883723,1,-0.2918825299667802,1,2.0,0,4.0,2.0,0,2,0,2,-1.1394345958304728,1,0,0,0,1,0,1,0,0,4.0
0,0.4651162790697675,3,-0.9155395188944471,1,4.0,2,3.0,4.0,0,5,1,0,-0.6512471803204366,1,0,0,0,1,0,1,0,0,3.0
0,0.32558139534883723,1,-0.9155395188944471,1,4.0,2,5.0,5.0,0,4,0,0,-1.262326580671696,0,1,0,1,0,0,0,0,1,3.0
0,0.6511627906976744,3,-0.9155395188944471,0,5.0,3,4.0,4.0,1,5,1,3,1.6600368646788104,0,1,0,1,0,0,1,0,0,5.0
1,0.45633174702942136,1,-0.9155395188944471,1,3.0,0,3.0,3.0,0,4,1,2,-1.002026243847811,0,1,0,0,1,0,0,0,1,4.0
0,0.2558139534883721,3,-0.9155395188944471,1,4.0,2,4.0,3.0,0,4,0,0,-0.3738453698778702,0,1,0,0,0,1,1,0,0,4.0
0,0.3023255813953488,1,1.703819834601754,1,4.0,2,3.0,1.0,0,3,1,0,-0.5850286836341466,0,1,0,0,0,1,1,0,0,4.0
0,0.45633174702942136,1,-0.541345325537847,1,2.0,2,5.0,2.0,0,5,1,0,-0.234050765762369,1,0,0,0,1,0,0,1,0,3.0
0,0.6279069767441862,1,1.3296256412451537,1,3.0,3,3.0,1.0,1,3,0,3,0.9887045979733593,0,1,0,0,0,1,1,0,0,3.0
0,0.41860465116279066,1,-0.41661392775231354,1,3.0,0,3.0,1.0,0,5,1,2,-1.056711188558711,0,1,0,0,1,0,1,0,0,3.0
0,0.8604651162790699,1,-1.1650023144655137,1,3.0,4,5.0,1.0,1,2,1,4,2.0921473550671235,0,1,0,0,0,1,0,0,1,2.0
1,0.6744186046511628,1,2.452208221314954,1,3.0,1,4.0,2.0,1,3,1,1,0.661191492741168,1,0,0,0,1,0,1,0,0,2.0
0,0.2325581395348838,1,-0.04241973439571344,1,3.0,0,3.0,2.0,0,2,1,2,-1.2834051411784428,0,1,0,0,0,1,1,0,0,4.0
0,0.4418604651162791,3,-0.41661392775231354,1,3.0,2,3.0,5.0,0,3,0,0,-0.402082686783135,0,1,0,0,0,1,1,0,0,3.0
0,0.06976744186046513,1,-0.7908081211089137,1,4.0,0,3.0,2.0,0,5,1,2,-1.0527341016706457,0,1,0,0,0,1,0,0,1,4.0
0,0.4418604651162791,1,-1.1650023144655137,0,3.0,1,3.0,3.0,1,3,0,1,1.0099820128245096,1,0,0,0,0,1,0,1,0,1.0
0,0.39534883720930236,1,1.5790884368162204,0,2.0,1,4.0,1.0,0,5,1,1,0.6904230813684491,0,1,0,0,1,0,0,1,0,4.0
0,0.4651162790697675,3,-0.2918825299667802,0,2.0,2,5.0,2.0,1,3,0,0,-0.5804550337128713,0,1,0,0,0,1,0,1,0,2.0
0,0.18604651162790697,1,-1.1650023144655137,0,3.0,2,4.0,2.0,0,5,0,0,-0.42296239294547877,1,0,0,0,1,0,0,1,0,3.0
0,0.744186046511628,1,-0.6660767233233803,1,3.0,4,4.0,4.0,0,5,1,4,2.1118339351630477,0,1,0,0,1,0,0,1,0,3.0
0,0.813953488372093,1,-0.7908081211089137,1,3.0,3,3.0,4.0,1,5,0,3,1.801621157893941,0,1,0,0,0,1,1,0,0,2.0
0,0.5581395348837209,3,-1.1650023144655137,1,3.0,2,3.0,2.0,0,3,1,0,-0.7192553661063561,0,1,0,0,1,0,1,0,0,2.0
0,0.2558139534883721,3,-0.2918825299667802,1,3.0,2,3.0,2.0,0,2,0,0,-0.7894509496807116,1,0,0,0,1,0,0,0,1,2.0
0,0.8604651162790699,1,1.3296256412451537,1,3.0,2,3.0,4.0,1,2,1,0,-0.6182373591494933,0,1,0,1,0,0,1,0,0,3.0
0,0.18604651162790697,1,-0.2918825299667802,1,3.0,2,5.0,2.0,1,3,1,0,-0.7522651872772995,1,0,0,0,0,1,1,0,0,3.0
0,0.4418604651162791,1,-1.1650023144655137,0,3.0,0,3.0,2.0,0,2,1,2,-1.2744566956802956,0,1,0,0,1,0,0,0,1,3.0
1,0.6046511627906977,1,1.8285512323872872,1,3.0,0,3.0,4.0,1,5,0,2,-1.0664550514344715,1,0,0,0,1,0,0,1,0,3.0
0,0.4651162790697675,1,1.703819834601754,1,3.0,2,3.0,1.0,0,3,0,0,-0.552615425496413,0,1,0,0,1,0,0,1,0,2.0
1,0.18604651162790697,1,0.8307000501030202,1,3.0,0,4.0,3.0,1,2,1,2,-1.223152274824251,0,1,0,0,0,1,0,1,0,3.0
0,0.2325581395348838,1,-0.16715113218124683,0,3.0,0,3.0,2.0,0,4,0,2,-1.0368257541183838,0,1,0,0,1,0,0,0,1,4.0
0,0.7209302325581396,1,0.08231166338981993,0,3.0,4,5.0,1.0,1,3,0,4,2.0165827041938797,1,0,0,0,1,0,0,0,1,2.0
0,0.41860465116279066,1,-0.2918825299667802,1,3.0,2,4.0,5.0,0,2,1,0,-0.8031718994445375,0,1,0,1,0,0,0,0,1,1.0
0,0.3023255813953488,3,-0.541345325537847,0,3.0,0,4.0,2.0,0,3,0,2,-1.1404288675524892,1,0,0,0,0,1,0,1,0,3.0
1,0.18604651162790697,3,-0.6660767233233803,1,4.0,2,3.0,2.0,1,2,1,0,-0.5361105149109413,0,1,0,0,0,1,0,0,1,3.0
0,0.4418604651162791,1,-0.04241973439571344,1,3.0,0,3.0,2.0,1,2,0,2,-1.2324984290112049,1,0,0,0,0,1,1,0,0,2.0
0,0.5581395348837209,3,2.078014027958354,0,3.0,3,4.0,6.0,0,3,1,3,0.9944713739610542,1,0,0,0,0,1,1,0,0,5.0
1,0.0,1,-0.7908081211089137,1,3.0,0,3.0,2.0,0,4,0,2,-1.4126604650405705,0,1,0,0,1,0,0,0,1,2.0
0,0.39534883720930236,3,0.8307000501030202,1,3.0,1,4.0,1.0,0,2,1,1,-0.10022179197896598,0,1,0,0,0,1,1,0,0,5.0
0,0.45633174702942136,1,1.0801628456740868,1,2.0,0,3.0,5.0,0,5,0,2,-0.9616588119339464,1,0,0,0,1,0,1,0,0,2.0
0,0.7674418604651162,1,-0.9155395188944471,1,5.0,2,4.0,6.0,0,2,0,0,-0.6049141180744739,0,1,0,0,0,1,0,1,0,2.0
0,0.5348837209302326,3,-0.9155395188944471,1,3.0,3,4.0,2.0,0,3,1,3,1.489618691525205,0,1,0,0,1,0,0,0,1,2.0
0,0.0,3,0.08231166338981993,0,4.0,0,3.0,2.0,0,2,1,2,-1.4564084208092907,0,1,0,0,0,1,0,0,1,5.0
0,0.2325581395348838,1,0.8307000501030202,1,2.0,2,5.0,1.0,0,5,0,0,-0.569319190426288,0,1,0,0,0,1,0,0,1,5.0
0,0.3023255813953488,3,-0.2918825299667802,1,2.0,2,3.0,5.0,0,2,1,0,-0.3171718817229373,0,1,0,1,0,0,1,0,0,3.0
0,0.4883720930232558,1,-1.1650023144655137,1,2.0,1,3.0,1.0,0,3,1,1,0.21655317865544857,0,1,0,0,0,1,0,1,0,2.0
0,0.41860465116279066,1,1.8285512323872872,0,3.0,2,4.0,1.0,0,3,0,0,-0.5667340839490455,1,0,0,0,1,0,1,0,0,2.0
0,0.32558139534883723,3,-0.2918825299667802,1,4.0,2,3.0,2.0,0,3,1,0,-0.6045164093856674,0,1,0,0,1,0,1,0,0,5.0
0,0.4651162790697675,1,1.9532826301728206,0,4.0,1,4.0,4.0,0,3,1,1,0.7033486137546618,0,1,0,0,1,0,1,0,0,2.0
0,0.9302325581395349,1,-1.1650023144655137,1,5.0,2,3.0,3.0,1,2,1,0,-0.5695180447706912,1,0,0,0,1,0,0,1,0,3.0
0,0.3023255813953488,1,-0.2918825299667802,1,3.0,0,3.0,1.0,1,4,0,2,-0.7363568397250376,0,1,0,1,0,0,1,0,0,3.0
0,0.3023255813953488,2,-0.9155395188944471,1,4.0,2,5.0,4.0,0,3,0,0,-0.4203772864682362,0,1,0,0,1,0,1,0,0,4.0
0,0.6279069767441862,1,-0.2918825299667802,1,3.0,1,5.0,2.0,0,2,1,1,-0.6590024997521643,1,0,0,0,1,0,0,1,0,5.0
0,0.3023255813953488,1,-0.9155395188944471,1,3.0,0,3.0,1.0,1,4,1,2,-1.1591211759263969,0,1,0,0,1,0,0,1,0,3.0
0,0.34883720930232565,1,-0.541345325537847,0,3.0,1,4.0,7.0,0,3,1,1,0.6669582687288629,1,0,0,0,1,0,1,0,0,5.0
0,0.4883720930232558,1,0.08231166338981993,1,3.0,3,5.0,2.0,1,3,1,3,1.699012316181852,0,1,0,0,0,1,1,0,0,3.0
0,0.5813953488372093,1,0.08231166338981993,0,3.0,0,3.0,1.0,0,5,0,2,-1.2068462185831825,1,0,0,0,1,0,0,0,1,3.0
0,0.7209302325581396,1,-1.1650023144655137,0,4.0,3,3.0,1.0,1,3,1,3,1.0817684311540912,0,1,0,1,0,0,0,0,1,2.0
1,0.7906976744186046,1,-0.16715113218124683,1,0.0,2,4.0,3.0,0,2,1,0,-0.7124943183966448,0,1,0,0,0,1,1,0,0,3.0
0,0.2093023255813954,1,-0.541345325537847,0,3.0,0,4.0,2.0,1,3,0,2,-1.2022725686619073,0,1,0,0,1,0,0,0,1,3.0
0,0.32558139534883723,3,-0.16715113218124683,0,4.0,2,4.0,2.0,1,2,1,0,-0.6554231215529054,0,1,0,1,0,0,1,0,0,3.0
0,0.2093023255813954,3,-0.2918825299667802,1,3.0,2,3.0,2.0,1,4,1,0,-0.234050765762369,0,1,0,0,1,0,0,0,1,5.0
0,0.3023255813953488,3,-0.2918825299667802,1,3.0,2,3.0,5.0,0,2,0,0,-0.19427989688171432,0,1,0,0,0,1,0,1,0,3.0
0,0.32558139534883723,1,-0.9155395188944471,0,0.0,2,3.0,1.0,0,3,1,0,-0.6898249231346717,0,1,0,0,0,1,0,0,1,5.0
1,0.45633174702942136,1,-0.9155395188944471,1,5.0,0,3.0,6.0,1,3,1,2,-1.0062021850802796,0,1,0,0,0,1,1,0,0,2.0
0,0.2790697674418605,1,2.3274768235294205,0,3.0,2,3.0,2.0,0,3,0,0,-0.5466497951643148,0,1,0,0,0,1,1,0,0,5.0
0,0.3023255813953488,1,-0.2918825299667802,0,4.0,1,3.0,2.0,0,2,1,1,0.08332076790525537,1,0,0,0,1,0,1,0,0,3.0
0,0.4883720930232558,1,-1.2897337122510473,1,4.0,4,3.0,2.0,0,5,1,4,2.1372872912466665,1,0,0,0,0,1,1,0,0,3.0
1,0.4883720930232558,3,-0.7908081211089137,0,3.0,2,3.0,5.0,1,4,1,0,-0.6534345781088726,0,1,0,0,0,1,1,0,0,3.0
0,0.34883720930232565,3,-0.2918825299667802,1,4.0,2,3.0,4.0,0,3,1,0,-0.7639975935970926,1,0,0,0,0,1,0,0,1,3.0
0,0.6744186046511628,1,-0.541345325537847,1,3.0,4,3.0,5.0,0,2,0,4,1.9440008684866847,0,1,0,0,1,0,1,0,0,3.0
0,0.5813953488372093,1,0.08231166338981993,0,4.0,2,3.0,2.0,0,3,0,0,-0.6496563455652105,1,0,0,0,1,0,0,1,0,2.0
0,0.2093023255813954,3,-1.1650023144655137,1,3.0,2,4.0,1.0,1,2,0,0,-0.43250740147683586,1,0,0,0,0,1,1,0,0,5.0
0,0.8372093023255814,1,-0.2918825299667802,0,3.0,2,3.0,4.0,0,4,1,0,-0.7268118311936805,1,0,0,0,1,0,0,0,1,2.0
0,0.5813953488372093,1,-0.2918825299667802,0,3.0,1,5.0,1.0,0,5,1,1,0.2905269947734663,0,1,0,0,1,0,1,0,0,2.0
0,0.45633174702942136,1,-0.16715113218124683,1,3.0,2,3.0,1.0,0,3,1,0,-0.959869122834317,0,1,0,0,1,0,1,0,0,3.0
0,0.5116279069767442,3,-1.1650023144655137,1,5.0,2,3.0,3.0,1,3,1,0,-0.21217678787800892,0,1,0,0,0,1,1,0,0,2.0
1,0.2558139534883721,1,-0.16715113218124683,1,5.0,0,5.0,2.0,1,3,1,2,-1.2736612783026824,0,1,0,0,1,0,1,0,0,4.0
0,0.45633174702942136,1,-0.04241973439571344,1,4.0,0,3.0,1.0,0,2,1,2,-0.234050765762369,0,1,0,0,1,0,0,0,1,1.0
0,0.2790697674418605,3,-0.541345325537847,0,4.0,2,3.0,2.0,0,2,0,0,-0.47844275503399203,0,1,0,0,0,1,0,1,0,1.0
0,0.2093023255813954,3,-0.16715113218124683,0,3.0,2,4.0,2.0,0,2,0,0,-0.4593527379712778,0,1,0,0,0,1,1,0,0,2.0
0,0.4418604651162791,1,-0.541345325537847,1,3.0,2,3.0,1.0,0,3,0,0,-0.4329051101656424,0,1,0,0,0,1,0,1,0,3.0
0,0.4651162790697675,1,0.7059686523174868,1,4.0,1,3.0,1.0,1,5,1,1,0.5937798699884582,0,1,0,0,1,0,0,1,0,4.0
0,0.3023255813953488,1,-0.2918825299667802,0,3.0,1,3.0,2.0,1,4,1,1,-0.2746170520206368,0,1,0,0,0,1,0,0,1,3.0
0,0.2558139534883721,3,0.08231166338981993,0,4.0,2,4.0,2.0,1,5,0,0,-0.05090591456695418,0,1,0,0,0,1,0,1,0,3.0
0,0.39534883720930236,1,-0.541345325537847,1,3.0,1,4.0,1.0,0,3,0,1,-0.08530771614872049,0,1,0,1,0,0,0,0,1,3.0
0,0.11627906976744184,1,2.078014027958354,1,3.0,0,3.0,2.0,0,2,1,2,-1.1175606179461128,0,1,0,0,1,0,0,1,0,3.0
0,0.5348837209302326,1,-0.41661392775231354,1,4.0,2,4.0,7.0,1,3,1,0,-0.49554422865267356,0,1,0,0,0,1,0,0,1,3.0
0,0.6744186046511628,3,-0.6660767233233803,1,3.0,2,3.0,4.0,0,4,0,0,-1.1032431051490772,1,0,0,0,0,1,0,0,1,3.0
0,0.5581395348837209,1,1.703819834601754,0,3.0,3,3.0,3.0,0,3,0,3,1.4850450416039298,0,1,0,0,1,0,0,0,1,2.0
0,0.2558139534883721,3,-0.2918825299667802,1,3.0,2,3.0,2.0,0,2,1,0,-0.7705597869624007,1,0,0,0,1,0,1,0,0,4.0
0,0.5581395348837209,2,-0.9155395188944471,1,3.0,0,3.0,1.0,1,4,1,2,-1.1589223215819937,0,1,0,1,0,0,0,1,0,2.0
0,0.32558139534883723,1,-0.9155395188944471,0,3.0,0,4.0,2.0,0,4,0,2,-1.2237488378574608,0,1,0,0,0,1,1,0,0,3.0
